draw_index,draw_date,draw_time,position,number
137,2024-11-27,21:00,6,18
138,2024-11-30,21:00,1,1
138,2024-11-30,21:00,2,53
138,2024-11-30,21:00,3,8
138,2024-11-30,21:00,4,50
138,2024-11-30,21:00,5,38
138,2024-11-30,21:00,6,40
139,2024-12-02,21:00,1,16
139,2024-12-02,21:00,2,9
139,2024-12-02,21:00,3,41
139,2024-12-02,21:00,4,18
139,2024-12-02,21:00,5,20
139,2024-12-02,21:00,6,5
140,2024-12-04,21:00,1,9
140,2024-12-04,21:00,2,18
140,2024-12-04,21:00,3,2
140,2024-12-04,21:00,4,1
140,2024-12-04,21:00,5,37
140,2024-12-04,21:00,6,32
141,2024-12-07,21:00,1,33
141,2024-12-07,21:00,2,41
141,2024-12-07,21:00,3,20
141,2024-12-07,21:00,4,43
141,2024-12-07,21:00,5,15
141,2024-12-07,21:00,6,18
142,2024-12-09,21:00,1,42
142,2024-12-09,21:00,2,11
142,2024-12-09,21:00,3,47
142,2024-12-09,21:00,4,12
142,2024-12-09,21:00,5,30
142,2024-12-09,21:00,6,54
143,2024-12-11,21:00,1,1
143,2024-12-11,21:00,2,16
143,2024-12-11,21:00,3,8
143,2024-12-11,21:00,4,41
143,2024-12-11,21:00,5,42
143,2024-12-11,21:00,6,17
144,2024-12-14,21:00,1,49
144,2024-12-14,21:00,2,10
144,2024-12-14,21:00,3,42
144,2024-12-14,21:00,4,34
144,2024-12-14,21:00,5,35
144,2024-12-14,21:00,6,27
145,2024-12-16,21:00,1,21
145,2024-12-16,21:00,2,40
145,2024-12-16,21:00,3,15
145,2024-12-16,21:00,4,55
145,2024-12-16,21:00,5,10
145,2024-12-16,21:00,6,54
146,2024-12-18,21:00,1,42
146,2024-12-18,21:00,2,55
146,2024-12-18,21:00,3,39
146,2024-12-18,21:00,4,31
146,2024-12-18,21:00,5,7
146,2024-12-18,21:00,6,48
147,2024-12-21,21:00,1,25
147,2024-12-21,21:00,2,48
147,2024-12-21,21:00,3,26
147,2024-12-21,21:00,4,8
147,2024-12-21,21:00,5,46
147,2024-12-21,21:00,6,53
148,2024-12-23,21:00,1,24
148,2024-12-23,21:00,2,14
148,2024-12-23,21:00,3,22
148,2024-12-23,21:00,4,41
148,2024-12-23,21:00,5,10
148,2024-12-23,21:00,6,52
149,2024-12-25,21:00,1,33
149,2024-12-25,21:00,2,47
149,2024-12-25,21:00,3,38
149,2024-12-25,21:00,4,15
149,2024-12-25,21:00,5,16
149,2024-12-25,21:00,6,3
150,2024-12-28,21:00,1,45
150,2024-12-28,21:00,2,46
150,2024-12-28,21:00,3,33
150,2024-12-28,21:00,4,23
150,2024-12-28,21:00,5,3
150,2024-12-28,21:00,6,48
151,2024-12-30,21:00,1,45
151,2024-12-30,21:00,2,26
151,2024-12-30,21:00,3,17
151,2024-12-30,21:00,4,52
151,2024-12-30,21:00,5,20
151,2024-12-30,21:00,6,54
152,2025-01-01,21:00,1,45
152,2025-01-01,21:00,2,44
152,2025-01-01,21:00,3,50
152,2025-01-01,21:00,4,38
152,2025-01-01,21:00,5,55
152,2025-01-01,21:00,6,42
153,2025-01-04,21:00,1,49
153,2025-01-04,21:00,2,35
153,2025-01-04,21:00,3,1
153,2025-01-04,21:00,4,20
153,2025-01-04,21:00,5,43
153,2025-01-04,21:00,6,31
154,2025-01-06,21:00,1,38
154,2025-01-06,21:00,2,27
154,2025-01-06,21:00,3,21
154,2025-01-06,21:00,4,23
154,2025-01-06,21:00,5,11
154,2025-01-06,21:00,6,10
155,2025-01-08,21:00,1,13
155,2025-01-08,21:00,2,21
155,2025-01-08,21:00,3,24
155,2025-01-08,21:00,4,31
155,2025-01-08,21:00,5,9
155,2025-01-08,21:00,6,3
156,2025-01-11,21:00,1,18
156,2025-01-11,21:00,2,25
156,2025-01-11,21:00,3,22
156,2025-01-11,21:00,4,6
156,2025-01-11,21:00,5,28
156,2025-01-11,21:00,6,44
157,2025-01-13,21:00,1,9
157,2025-01-13,21:00,2,14
157,2025-01-13,21:00,3,45
157,2025-01-13,21:00,4,5
157,2025-01-13,21:00,5,3
157,2025-01-13,21:00,6,15
158,2025-01-15,21:00,1,20
158,2025-01-15,21:00,2,32
158,2025-01-15,21:00,3,21
158,2025-01-15,21:00,4,31
158,2025-01-15,21:00,5,13
158,2025-01-15,21:00,6,50
159,2025-01-18,21:00,1,13
159,2025-01-18,21:00,2,34
159,2025-01-18,21:00,3,51
159,2025-01-18,21:00,4,4
159,2025-01-18,21:00,5,22
159,2025-01-18,21:00,6,7
160,2025-01-20,21:00,1,47
160,2025-01-20,21:00,2,21
160,2025-01-20,21:00,3,32
160,2025-01-20,21:00,4,40
160,2025-01-20,21:00,5,28
160,2025-01-20,21:00,6,2
161,2025-01-22,21:00,1,22
161,2025-01-22,21:00,2,52
161,2025-01-22,21:00,3,33
161,2025-01-22,21:00,4,49
161,2025-01-22,21:00,5,2
161,2025-01-22,21:00,6,34
162,2025-01-25,21:00,1,45
162,2025-01-25,21:00,2,22
162,2025-01-25,21:00,3,23
162,2025-01-25,21:00,4,32
162,2025-01-25,21:00,5,3
162,2025-01-25,21:00,6,30
163,2025-01-27,21:00,1,20
163,2025-01-27,21:00,2,48
163,2025-01-27,21:00,3,47
163,2025-01-27,21:00,4,10
163,2025-01-27,21:00,5,26
163,2025-01-27,21:00,6,55
164,2025-01-29,21:00,1,48
164,2025-01-29,21:00,2,29
164,2025-01-29,21:00,3,27
164,2025-01-29,21:00,4,43
164,2025-01-29,21:00,5,17
164,2025-01-29,21:00,6,30
165,2025-02-01,21:00,1,51
165,2025-02-01,21:00,2,21
165,2025-02-01,21:00,3,1
165,2025-02-01,21:00,4,16
165,2025-02-01,21:00,5,33
165,2025-02-01,21:00,6,38
166,2025-02-03,21:00,1,35
166,2025-02-03,21:00,2,48
166,2025-02-03,21:00,3,1
166,2025-02-03,21:00,4,18
166,2025-02-03,21:00,5,2
166,2025-02-03,21:00,6,19
167,2025-02-05,21:00,1,24
167,2025-02-05,21:00,2,33
167,2025-02-05,21:00,3,14
167,2025-02-05,21:00,4,43
167,2025-02-05,21:00,5,6
167,2025-02-05,21:00,6,39
168,2025-02-08,21:00,1,49
168,2025-02-08,21:00,2,7
168,2025-02-08,21:00,3,37
168,2025-02-08,21:00,4,36
168,2025-02-08,21:00,5,31
168,2025-02-08,21:00,6,20
169,2025-02-10,21:00,1,53
169,2025-02-10,21:00,2,24
169,2025-02-10,21:00,3,31
169,2025-02-10,21:00,4,50
169,2025-02-10,21:00,5,6
169,2025-02-10,21:00,6,22
170,2025-02-12,21:00,1,7
170,2025-02-12,21:00,2,54
170,2025-02-12,21:00,3,47
170,2025-02-12,21:00,4,32
170,2025-02-12,21:00,5,43
170,2025-02-12,21:00,6,9
171,2025-02-15,21:00,1,53
171,2025-02-15,21:00,2,46
171,2025-02-15,21:00,3,32
171,2025-02-15,21:00,4,29
171,2025-02-15,21:00,5,44
171,2025-02-15,21:00,6,10
172,2025-02-17,21:00,1,11
172,2025-02-17,21:00,2,41
172,2025-02-17,21:00,3,54
172,2025-02-17,21:00,4,49
172,2025-02-17,21:00,5,10
172,2025-02-17,21:00,6,45
173,2025-02-19,21:00,1,15
173,2025-02-19,21:00,2,21
173,2025-02-19,21:00,3,37
173,2025-02-19,21:00,4,55
173,2025-02-19,21:00,5,49
173,2025-02-19,21:00,6,22
174,2025-02-22,21:00,1,4
174,2025-02-22,21:00,2,33
174,2025-02-22,21:00,3,45
174,2025-02-22,21:00,4,23
174,2025-02-22,21:00,5,47
174,2025-02-22,21:00,6,31
175,2025-02-24,21:00,1,28
175,2025-02-24,21:00,2,6
175,2025-02-24,21:00,3,11
175,2025-02-24,21:00,4,43
175,2025-02-24,21:00,5,53
175,2025-02-24,21:00,6,13
176,2025-02-26,21:00,1,14
176,2025-02-26,21:00,2,51
176,2025-02-26,21:00,3,28
176,2025-02-26,21:00,4,34
176,2025-02-26,21:00,5,53
176,2025-02-26,21:00,6,22
177,2025-03-01,21:00,1,4
177,2025-03-01,21:00,2,51
177,2025-03-01,21:00,3,41
177,2025-03-01,21:00,4,44
177,2025-03-01,21:00,5,43
177,2025-03-01,21:00,6,31
178,2025-03-03,21:00,1,2
178,2025-03-03,21:00,2,28
178,2025-03-03,21:00,3,4
178,2025-03-03,21:00,4,46
178,2025-03-03,21:00,5,11
178,2025-03-03,21:00,6,49
179,2025-03-05,21:00,1,13
179,2025-03-05,21:00,2,49
179,2025-03-05,21:00,3,48
179,2025-03-05,21:00,4,30
179,2025-03-05,21:00,5,17
179,2025-03-05,21:00,6,3
180,2025-03-08,21:00,1,41
180,2025-03-08,21:00,2,30
180,2025-03-08,21:00,3,23
180,2025-03-08,21:00,4,33
180,2025-03-08,21:00,5,55
180,2025-03-08,21:00,6,42
181,2025-03-10,21:00,1,20
181,2025-03-10,21:00,2,13
181,2025-03-10,21:00,3,9
181,2025-03-10,21:00,4,34
181,2025-03-10,21:00,5,1
181,2025-03-10,21:00,6,8
182,2025-03-12,21:00,1,7
182,2025-03-12,21:00,2,9
182,2025-03-12,21:00,3,17
182,2025-03-12,21:00,4,13
182,2025-03-12,21:00,5,24
182,2025-03-12,21:00,6,35
183,2025-03-15,21:00,1,37
183,2025-03-15,21:00,2,34
183,2025-03-15,21:00,3,19
183,2025-03-15,21:00,4,32
183,2025-03-15,21:00,5,39
183,2025-03-15,21:00,6,54
184,2025-03-17,21:00,1,6
184,2025-03-17,21:00,2,12
184,2025-03-17,21:00,3,41
184,2025-03-17,21:00,4,34
184,2025-03-17,21:00,5,44
184,2025-03-17,21:00,6,50
185,2025-03-19,21:00,1,16
185,2025-03-19,21:00,2,38
185,2025-03-19,21:00,3,37
185,2025-03-19,21:00,4,25
185,2025-03-19,21:00,5,36
185,2025-03-19,21:00,6,4
186,2025-03-22,21:00,1,4
186,2025-03-22,21:00,2,29
186,2025-03-22,21:00,3,24
186,2025-03-22,21:00,4,32
186,2025-03-22,21:00,5,12
186,2025-03-22,21:00,6,40
187,2025-03-24,21:00,1,21
187,2025-03-24,21:00,2,30
187,2025-03-24,21:00,3,27
187,2025-03-24,21:00,4,38
187,2025-03-24,21:00,5,29
187,2025-03-24,21:00,6,3
188,2025-03-26,21:00,1,52
188,2025-03-26,21:00,2,33
188,2025-03-26,21:00,3,19
188,2025-03-26,21:00,4,44
188,2025-03-26,21:00,5,21
188,2025-03-26,21:00,6,43
189,2025-03-29,21:00,1,44
189,2025-03-29,21:00,2,16
189,2025-03-29,21:00,3,30
189,2025-03-29,21:00,4,34
189,2025-03-29,21:00,5,54
189,2025-03-29,21:00,6,55
190,2025-03-31,21:00,1,50
190,2025-03-31,21:00,2,42
190,2025-03-31,21:00,3,29
190,2025-03-31,21:00,4,45
190,2025-03-31,21:00,5,11
190,2025-03-31,21:00,6,8
191,2025-04-02,21:00,1,20
191,2025-04-02,21:00,2,8
191,2025-04-02,21:00,3,52
191,2025-04-02,21:00,4,24
191,2025-04-02,21:00,5,5
191,2025-04-02,21:00,6,25
192,2025-04-05,21:00,1,9
192,2025-04-05,21:00,2,10
192,2025-04-05,21:00,3,20
192,2025-04-05,21:00,4,38
192,2025-04-05,21:00,5,55
192,2025-04-05,21:00,6,36
193,2025-04-07,21:00,1,35
193,2025-04-07,21:00,2,55
193,2025-04-07,21:00,3,50
193,2025-04-07,21:00,4,47
193,2025-04-07,21:00,5,14
193,2025-04-07,21:00,6,34
194,2025-04-09,21:00,1,19
194,2025-04-09,21:00,2,31
194,2025-04-09,21:00,3,36
194,2025-04-09,21:00,4,45
194,2025-04-09,21:00,5,13
194,2025-04-09,21:00,6,16
195,2025-04-12,21:00,1,47
195,2025-04-12,21:00,2,44
195,2025-04-12,21:00,3,45
195,2025-04-12,21:00,4,13
195,2025-04-12,21:00,5,10
195,2025-04-12,21:00,6,50
196,2025-04-14,21:00,1,47
196,2025-04-14,21:00,2,14
196,2025-04-14,21:00,3,41
196,2025-04-14,21:00,4,46
196,2025-04-14,21:00,5,51
196,2025-04-14,21:00,6,49
197,2025-04-16,21:00,1,54
197,2025-04-16,21:00,2,8
197,2025-04-16,21:00,3,28
197,2025-04-16,21:00,4,23
197,2025-04-16,21:00,5,52
197,2025-04-16,21:00,6,43
198,2025-04-21,21:00,1,9
198,2025-04-21,21:00,2,50
198,2025-04-21,21:00,3,26
198,2025-04-21,21:00,4,30
198,2025-04-21,21:00,5,7
198,2025-04-21,21:00,6,3
199,2025-04-23,21:00,1,13
199,2025-04-23,21:00,2,11
199,2025-04-23,21:00,3,38
199,2025-04-23,21:00,4,34
199,2025-04-23,21:00,5,18
199,2025-04-23,21:00,6,10
200,2025-04-26,21:00,1,47
200,2025-04-26,21:00,2,6
200,2025-04-26,21:00,3,36
200,2025-04-26,21:00,4,11
200,2025-04-26,21:00,5,53
200,2025-04-26,21:00,6,42
201,2025-04-28,21:00,1,41
201,2025-04-28,21:00,2,34
201,2025-04-28,21:00,3,37
201,2025-04-28,21:00,4,26
201,2025-04-28,21:00,5,30
201,2025-04-28,21:00,6,28
202,2025-04-30,21:00,1,27
202,2025-04-30,21:00,2,55
202,2025-04-30,21:00,3,44
202,2025-04-30,21:00,4,19
202,2025-04-30,21:00,5,48
202,2025-04-30,21:00,6,43
203,2025-05-03,21:00,1,22
203,2025-05-03,21:00,2,2
203,2025-05-03,21:00,3,35
203,2025-05-03,21:00,4,37
203,2025-05-03,21:00,5,42
203,2025-05-03,21:00,6,19
204,2025-05-05,21:00,1,27
204,2025-05-05,21:00,2,24
204,2025-05-05,21:00,3,1
204,2025-05-05,21:00,4,31
204,2025-05-05,21:00,5,53
204,2025-05-05,21:00,6,23
205,2025-05-07,21:00,1,24
205,2025-05-07,21:00,2,52
205,2025-05-07,21:00,3,20
205,2025-05-07,21:00,4,34
205,2025-05-07,21:00,5,22
205,2025-05-07,21:00,6,43
206,2025-05-10,21:00,1,51
206,2025-05-10,21:00,2,9
206,2025-05-10,21:00,3,42
206,2025-05-10,21:00,4,28
206,2025-05-10,21:00,5,40
206,2025-05-10,21:00,6,31
207,2025-05-12,21:00,1,10
207,2025-05-12,21:00,2,26
207,2025-05-12,21:00,3,43
207,2025-05-12,21:00,4,45
207,2025-05-12,21:00,5,4
207,2025-05-12,21:00,6,30
208,2025-05-14,21:00,1,51
208,2025-05-14,21:00,2,21
208,2025-05-14,21:00,3,42
208,2025-05-14,21:00,4,4
208,2025-05-14,21:00,5,25
208,2025-05-14,21:00,6,17
209,2025-05-17,21:00,1,30
209,2025-05-17,21:00,2,29
209,2025-05-17,21:00,3,42
209,2025-05-17,21:00,4,28
209,2025-05-17,21:00,5,2
209,2025-05-17,21:00,6,43
210,2025-05-19,21:00,1,33
210,2025-05-19,21:00,2,51
210,2025-05-19,21:00,3,28
210,2025-05-19,21:00,4,23
210,2025-05-19,21:00,5,31
210,2025-05-19,21:00,6,20
211,2025-05-21,21:00,1,43
211,2025-05-21,21:00,2,24
211,2025-05-21,21:00,3,7
211,2025-05-21,21:00,4,29
211,2025-05-21,21:00,5,8
211,2025-05-21,21:00,6,27
212,2025-05-24,21:00,1,27
212,2025-05-24,21:00,2,21
212,2025-05-24,21:00,3,49
212,2025-05-24,21:00,4,2
212,2025-05-24,21:00,5,16
212,2025-05-24,21:00,6,7
213,2025-05-26,21:00,1,4
213,2025-05-26,21:00,2,19
213,2025-05-26,21:00,3,43
213,2025-05-26,21:00,4,25
213,2025-05-26,21:00,5,47
213,2025-05-26,21:00,6,26
214,2025-05-28,21:00,1,51
214,2025-05-28,21:00,2,49
214,2025-05-28,21:00,3,21
214,2025-05-28,21:00,4,17
214,2025-05-28,21:00,5,47
214,2025-05-28,21:00,6,54
215,2025-05-31,21:00,1,52
215,2025-05-31,21:00,2,33
215,2025-05-31,21:00,3,40
215,2025-05-31,21:00,4,48
215,2025-05-31,21:00,5,31
215,2025-05-31,21:00,6,6
216,2025-06-02,21:00,1,36
216,2025-06-02,21:00,2,12
216,2025-06-02,21:00,3,2
216,2025-06-02,21:00,4,26
216,2025-06-02,21:00,5,51
216,2025-06-02,21:00,6,29
217,2025-06-04,21:00,1,53
217,2025-06-04,21:00,2,26
217,2025-06-04,21:00,3,3
217,2025-06-04,21:00,4,22
217,2025-06-04,21:00,5,1
217,2025-06-04,21:00,6,6
218,2025-06-07,21:00,1,17
218,2025-06-07,21:00,2,19
218,2025-06-07,21:00,3,2
218,2025-06-07,21:00,4,6
218,2025-06-07,21:00,5,9
218,2025-06-07,21:00,6,42
219,2025-06-09,21:00,1,43
219,2025-06-09,21:00,2,17
219,2025-06-09,21:00,3,37
219,2025-06-09,21:00,4,9
219,2025-06-09,21:00,5,53
219,2025-06-09,21:00,6,4
220,2025-06-11,21:00,1,25
220,2025-06-11,21:00,2,32
220,2025-06-11,21:00,3,46
220,2025-06-11,21:00,4,44
220,2025-06-11,21:00,5,26
220,2025-06-11,21:00,6,36
221,2025-06-14,21:00,1,33
221,2025-06-14,21:00,2,55
221,2025-06-14,21:00,3,48
221,2025-06-14,21:00,4,19
221,2025-06-14,21:00,5,1
221,2025-06-14,21:00,6,50
222,2025-06-16,21:00,1,36
222,2025-06-16,21:00,2,32
222,2025-06-16,21:00,3,28
222,2025-06-16,21:00,4,14
222,2025-06-16,21:00,5,49
222,2025-06-16,21:00,6,45
223,2025-06-18,21:00,1,3
223,2025-06-18,21:00,2,45
223,2025-06-18,21:00,3,5
223,2025-06-18,21:00,4,18
223,2025-06-18,21:00,5,21
223,2025-06-18,21:00,6,28
224,2025-06-21,21:00,1,5
224,2025-06-21,21:00,2,8
224,2025-06-21,21:00,3,22
224,2025-06-21,21:00,4,6
224,2025-06-21,21:00,5,2
224,2025-06-21,21:00,6,45
225,2025-06-23,21:00,1,18
225,2025-06-23,21:00,2,8
225,2025-06-23,21:00,3,42
225,2025-06-23,21:00,4,3
225,2025-06-23,21:00,5,32
225,2025-06-23,21:00,6,24
226,2025-06-25,21:00,1,1
226,2025-06-25,21:00,2,7
226,2025-06-25,21:00,3,2
226,2025-06-25,21:00,4,11
226,2025-06-25,21:00,5,41
226,2025-06-25,21:00,6,37
227,2025-06-28,21:00,1,5
227,2025-06-28,21:00,2,3
227,2025-06-28,21:00,3,42
227,2025-06-28,21:00,4,27
227,2025-06-28,21:00,5,45
227,2025-06-28,21:00,6,34
228,2025-06-30,21:00,1,3
228,2025-06-30,21:00,2,54
228,2025-06-30,21:00,3,24
228,2025-06-30,21:00,4,36
228,2025-06-30,21:00,5,18
228,2025-06-30,21:00,6,46
229,2025-07-02,21:00,1,11
229,2025-07-02,21:00,2,29
229,2025-07-02,21:00,3,13
229,2025-07-02,21:00,4,48
229,2025-07-02,21:00,5,20
229,2025-07-02,21:00,6,9
230,2025-07-05,21:00,1,42
230,2025-07-05,21:00,2,55
230,2025-07-05,21:00,3,49
230,2025-07-05,21:00,4,29
230,2025-07-05,21:00,5,3
230,2025-07-05,21:00,6,36
231,2025-07-07,21:00,1,25
231,2025-07-07,21:00,2,35
231,2025-07-07,21:00,3,19
231,2025-07-07,21:00,4,12
231,2025-07-07,21:00,5,5
231,2025-07-07,21:00,6,45
232,2025-07-09,21:00,1,52
232,2025-07-09,21:00,2,13
232,2025-07-09,21:00,3,40
232,2025-07-09,21:00,4,27
232,2025-07-09,21:00,5,5
232,2025-07-09,21:00,6,11
233,2025-07-12,21:00,1,46
233,2025-07-12,21:00,2,54
233,2025-07-12,21:00,3,21
233,2025-07-12,21:00,4,51
233,2025-07-12,21:00,5,49
233,2025-07-12,21:00,6,42
234,2025-07-14,21:00,1,1
234,2025-07-14,21:00,2,2
234,2025-07-14,21:00,3,31
234,2025-07-14,21:00,4,13
234,2025-07-14,21:00,5,14
234,2025-07-14,21:00,6,44
235,2025-07-16,21:00,1,32
235,2025-07-16,21:00,2,53
235,2025-07-16,21:00,3,20
235,2025-07-16,21:00,4,8
235,2025-07-16,21:00,5,45
235,2025-07-16,21:00,6,54
236,2025-07-19,21:00,1,35
236,2025-07-19,21:00,2,49
236,2025-07-19,21:00,3,44
236,2025-07-19,21:00,4,53
236,2025-07-19,21:00,5,16
236,2025-07-19,21:00,6,31
237,2025-07-21,21:00,1,39
237,2025-07-21,21:00,2,31
237,2025-07-21,21:00,3,19
237,2025-07-21,21:00,4,24
237,2025-07-21,21:00,5,29
237,2025-07-21,21:00,6,12
238,2025-07-23,21:00,1,11
238,2025-07-23,21:00,2,32
238,2025-07-23,21:00,3,16
238,2025-07-23,21:00,4,9
238,2025-07-23,21:00,5,4
238,2025-07-23,21:00,6,24
239,2025-07-26,21:00,1,9
239,2025-07-26,21:00,2,35
239,2025-07-26,21:00,3,45
239,2025-07-26,21:00,4,52
239,2025-07-26,21:00,5,41
239,2025-07-26,21:00,6,38
240,2025-07-28,21:00,1,12
240,2025-07-28,21:00,2,13
240,2025-07-28,21:00,3,55
240,2025-07-28,21:00,4,2
240,2025-07-28,21:00,5,30
240,2025-07-28,21:00,6,14
241,2025-07-30,21:00,1,42
241,2025-07-30,21:00,2,13
241,2025-07-30,21:00,3,52
241,2025-07-30,21:00,4,4
241,2025-07-30,21:00,5,31
241,2025-07-30,21:00,6,12
242,2025-08-02,21:00,1,1
242,2025-08-02,21:00,2,53
242,2025-08-02,21:00,3,46
242,2025-08-02,21:00,4,52
242,2025-08-02,21:00,5,8
242,2025-08-02,21:00,6,18
243,2025-08-04,21:00,1,44
243,2025-08-04,21:00,2,8
243,2025-08-04,21:00,3,12
243,2025-08-04,21:00,4,29
243,2025-08-04,21:00,5,5
243,2025-08-04,21:00,6,39
244,2025-08-06,21:00,1,17
244,2025-08-06,21:00,2,25
244,2025-08-06,21:00,3,4
244,2025-08-06,21:00,4,11
244,2025-08-06,21:00,5,37
244,2025-08-06,21:00,6,52
245,2025-08-09,21:00,1,42
245,2025-08-09,21:00,2,30
245,2025-08-09,21:00,3,49
245,2025-08-09,21:00,4,6
245,2025-08-09,21:00,5,3
245,2025-08-09,21:00,6,45
246,2025-08-11,21:00,1,40
246,2025-08-11,21:00,2,17
246,2025-08-11,21:00,3,12
246,2025-08-11,21:00,4,29
246,2025-08-11,21:00,5,11
246,2025-08-11,21:00,6,48
247,2025-08-13,21:00,1,48
247,2025-08-13,21:00,2,45
247,2025-08-13,21:00,3,23
247,2025-08-13,21:00,4,30
247,2025-08-13,21:00,5,43
247,2025-08-13,21:00,6,17
248,2025-08-16,21:00,1,7
248,2025-08-16,21:00,2,45
248,2025-08-16,21:00,3,32
248,2025-08-16,21:00,4,42
248,2025-08-16,21:00,5,6
248,2025-08-16,21:00,6,28
249,2025-08-18,21:00,1,48
249,2025-08-18,21:00,2,28
249,2025-08-18,21:00,3,35
249,2025-08-18,21:00,4,26
249,2025-08-18,21:00,5,5
249,2025-08-18,21:00,6,41
250,2025-08-20,21:00,1,9
250,2025-08-20,21:00,2,45
250,2025-08-20,21:00,3,21
250,2025-08-20,21:00,4,39
250,2025-08-20,21:00,5,14
250,2025-08-20,21:00,6,6
251,2025-08-23,21:00,1,24
251,2025-08-23,21:00,2,35
251,2025-08-23,21:00,3,41
251,2025-08-23,21:00,4,15
251,2025-08-23,21:00,5,45
251,2025-08-23,21:00,6,13
252,2025-08-25,21:00,1,11
252,2025-08-25,21:00,2,17
252,2025-08-25,21:00,3,38
252,2025-08-25,21:00,4,1
252,2025-08-25,21:00,5,7
252,2025-08-25,21:00,6,49
253,2025-08-27,21:00,1,1
253,2025-08-27,21:00,2,31
253,2025-08-27,21:00,3,13
253,2025-08-27,21:00,4,43
253,2025-08-27,21:00,5,33
253,2025-08-27,21:00,6,20
254,2025-08-30,21:00,1,2
254,2025-08-30,21:00,2,40
254,2025-08-30,21:00,3,31
254,2025-08-30,21:00,4,17
254,2025-08-30,21:00,5,43
254,2025-08-30,21:00,6,10
255,2025-09-01,21:00,1,54
255,2025-09-01,21:00,2,20
255,2025-09-01,21:00,3,24
255,2025-09-01,21:00,4,30
255,2025-09-01,21:00,5,39
255,2025-09-01,21:00,6,29
256,2025-09-03,21:00,1,43
256,2025-09-03,21:00,2,9
256,2025-09-03,21:00,3,41
256,2025-09-03,21:00,4,18
256,2025-09-03,21:00,5,48
256,2025-09-03,21:00,6,27
257,2025-09-06,21:00,1,29
257,2025-09-06,21:00,2,4
257,2025-09-06,21:00,3,34
257,2025-09-06,21:00,4,20
257,2025-09-06,21:00,5,1
257,2025-09-06,21:00,6,48
258,2025-09-08,21:00,1,14
258,2025-09-08,21:00,2,45
258,2025-09-08,21:00,3,24
258,2025-09-08,21:00,4,55
258,2025-09-08,21:00,5,44
258,2025-09-08,21:00,6,16
259,2025-09-10,21:00,1,52
259,2025-09-10,21:00,2,50
259,2025-09-10,21:00,3,8
259,2025-09-10,21:00,4,45
259,2025-09-10,21:00,5,4
259,2025-09-10,21:00,6,48
260,2025-09-13,21:00,1,39
260,2025-09-13,21:00,2,33
260,2025-09-13,21:00,3,30
260,2025-09-13,21:00,4,53
260,2025-09-13,21:00,5,1
260,2025-09-13,21:00,6,23
261,2025-09-15,21:00,1,49
261,2025-09-15,21:00,2,46
261,2025-09-15,21:00,3,45
261,2025-09-15,21:00,4,2
261,2025-09-15,21:00,5,33
261,2025-09-15,21:00,6,25
262,2025-09-17,21:00,1,41
262,2025-09-17,21:00,2,44
262,2025-09-17,21:00,3,40
262,2025-09-17,21:00,4,9
262,2025-09-17,21:00,5,26
262,2025-09-17,21:00,6,49
263,2025-09-20,21:00,1,35
263,2025-09-20,21:00,2,55
263,2025-09-20,21:00,3,9
263,2025-09-20,21:00,4,44
263,2025-09-20,21:00,5,33
263,2025-09-20,21:00,6,7
264,2025-09-22,21:00,1,27
264,2025-09-22,21:00,2,31
264,2025-09-22,21:00,3,15
264,2025-09-22,21:00,4,36
264,2025-09-22,21:00,5,23
264,2025-09-22,21:00,6,54
265,2025-09-24,21:00,1,45
265,2025-09-24,21:00,2,19
265,2025-09-24,21:00,3,21
265,2025-09-24,21:00,4,50
265,2025-09-24,21:00,5,28
265,2025-09-24,21:00,6,20
266,2025-09-27,21:00,1,2
266,2025-09-27,21:00,2,21
266,2025-09-27,21:00,3,32
266,2025-09-27,21:00,4,37
266,2025-09-27,21:00,5,45
266,2025-09-27,21:00,6,30
267,2025-09-29,21:00,1,5
267,2025-09-29,21:00,2,37
267,2025-09-29,21:00,3,17
267,2025-09-29,21:00,4,10
267,2025-09-29,21:00,5,47
267,2025-09-29,21:00,6,54
268,2025-10-01,21:00,1,46
268,2025-10-01,21:00,2,34
268,2025-10-01,21:00,3,13
268,2025-10-01,21:00,4,20
268,2025-10-01,21:00,5,1
268,2025-10-01,21:00,6,17
269,2025-10-04,21:00,1,25
269,2025-10-04,21:00,2,28
269,2025-10-04,21:00,3,1
269,2025-10-04,21:00,4,42
269,2025-10-04,21:00,5,13
269,2025-10-04,21:00,6,50
270,2025-10-06,21:00,1,21
270,2025-10-06,21:00,2,27
270,2025-10-06,21:00,3,51
270,2025-10-06,21:00,4,19
270,2025-10-06,21:00,5,14
270,2025-10-06,21:00,6,53
271,2025-10-08,21:00,1,31
271,2025-10-08,21:00,2,45
271,2025-10-08,21:00,3,44
271,2025-10-08,21:00,4,54
271,2025-10-08,21:00,5,42
271,2025-10-08,21:00,6,28
272,2025-10-11,21:00,1,15
272,2025-10-11,21:00,2,37
272,2025-10-11,21:00,3,17
272,2025-10-11,21:00,4,26
272,2025-10-11,21:00,5,6
272,2025-10-11,21:00,6,40
273,2025-10-13,21:00,1,39
273,2025-10-13,21:00,2,55
273,2025-10-13,21:00,3,1
273,2025-10-13,21:00,4,2
273,2025-10-13,21:00,5,31
273,2025-10-13,21:00,6,12
274,2025-10-15,21:00,1,22
274,2025-10-15,21:00,2,46
274,2025-10-15,21:00,3,24
274,2025-10-15,21:00,4,4
274,2025-10-15,21:00,5,23
